/cookie/vuln05,"""nick"""
/cookie/vuln06,"""nick"""
/xss/stored/show,"""xss"""
/cookie/vuln05,"""nick"""
/cookie/vuln06,"""nick"""
/xss/stored/show,"""xss"""
