ConfigurationController, saveData, /configuration/saveData, RequestMapping
ConfigurationController, checkLocalizationBasePath, /configuration/checkLocalizationBasePath, RequestMapping
RecoveryDataBaseController, getRecoverProcess, /recovery/getRecoverProcess, RequestMapping
RecoveryDataBaseController, doRecovery, /recovery/doRecovery, RequestMapping
RecoveryDataBaseController, getRecoveryComment, /recovery/getRecoveryComment, RequestMapping
SystemLogController, logInfo, /systemLog/logInfo, RequestMapping
DataBaseController, showDataBaseInfo, /data/showDataBseInfo, RequestMapping
DataBaseController, exportReport, /data/exportReport, RequestMapping
DecryptPatchController, getDecryptFile, /DecryptPatchController/getDecryptFile, RequestMapping
DecryptPatchController, downloadPatch, /DecryptPatchController/download, GetMapping
DemoController, query, /demo/query, PostMapping
H2DataBaseController, updateDataBaseConfigH2, /H2Controller/updateDataBaseConfigH2, PostMapping
H2DataBaseController, saveDataBaseConfigH2, /H2Controller/saveDataBaseConfigH2, PostMapping
H2DataBaseController, testConnection, /H2Controller/testConnection, PostMapping
H2DataBaseController, getConfigData, /H2Controller/getConfigData, PostMapping
H2DataBaseController, getUrlModel, /H2Controller/getUrl, PostMapping
H2DataBaseController, getDifDbUrl, /H2Controller/getDifDbUrl, PostMapping
H2DataBaseController, getDriverClassModel, /H2Controller/getDriverClass, PostMapping
EdocClearController, edocTemplateClear, /edocClear/edocTemplateClear, RequestMapping
EdocClearController, getTemplatesInfo, /edocClear/getTemplatesInfo, RequestMapping
EdocClearController, searchTemplatesDetail, /edocClear/searchTemplatesDetail, RequestMapping
EdocClearController, clearTemplateDetail, /edocClear/clearTemplateDetail, RequestMapping
EdocReplaceController, searchEdocInfo, /edocReplace/searchEdocInfo, RequestMapping
EdocReplaceController, replaceEdoc, /edocReplace/replaceEdoc, RequestMapping
EdocReplaceController, getAttachmentsByEdocId, /edocReplace/getAttachmentsByEdocId, RequestMapping
EmarkModifyController, findEdoc, /emarkModify/findEdoc, RequestMapping
EmarkModifyController, checkEdocMarkIsUsed, /emarkModify/checkEdocMarkIsUsed, RequestMapping
EmarkModifyController, updateEdocMark, /emarkModify/updateEdocMark, RequestMapping
ExamineCotroller, getExamineProcess, /ExamineCotroller/getExamineProcess, RequestMapping
ExamineCotroller, exportExamine, /ExamineCotroller/exportExamine, RequestMapping
ExamineCotroller, exportWordDoc, /ExamineCotroller/exportWordDoc, RequestMapping
ExamineCotroller, checkServiceRegInfo, /ExamineCotroller/checkServiceRegInfo, RequestMapping
ExamineCotroller, getIndicatorsTotal, /ExamineCotroller/getIndicatorsTotal, RequestMapping
ExamineCotroller, checkStart, /ExamineCotroller/checkStart, RequestMapping
ExamineCotroller, startExamineIndicators, /ExamineCotroller/startExamineIndicators, RequestMapping
ExamineCotroller, startExamineRequestIndicators, /ExamineCotroller/startExamineRequestIndicators, RequestMapping
ExamineCotroller, cancelExamineIndicators, /ExamineCotroller/cancelExamineIndicators, RequestMapping
ExamineCotroller, setCancelFalse, /ExamineCotroller/setCancelFalse, RequestMapping
ExamineCotroller, restoreIndicator, /ExamineCotroller/restoreIndicator, RequestMapping
ExamineCotroller, getAgentEncoding, /ExamineCotroller/getAgentEncoding, RequestMapping
ExamineCotroller, getRexamineRecord, /ExamineCotroller/getReexamineRecord, RequestMapping
ExamineCotroller, getescInspectionRecord, /ExamineCotroller/escInspection, RequestMapping
FromDataClearController, findByFromDataList, /fromDataClear/findByFromDataList, RequestMapping
FromDataClearController, clearFromData, /fromDataClear/clearFromData, RequestMapping
GoverController, queryEdocData, /gover/queryEdocData, RequestMapping
GoverController, queryEdocDataTwo, /gover/queryEdocDataTwo, RequestMapping
GoverController, deleteData, /gover/deleteData, RequestMapping
GoverController, queryPendingAffairForEdoc, /gover/queryPendingAffairForEdoc, RequestMapping
GoverController, queryPendingUndoForEdoc, /gover/queryPendingUndoForEdoc, RequestMapping
GoverController, replaceContentAndAtt, /gover/replaceContentAndAtt, RequestMapping
GoverController, exAffairToDone, /gover/exAffairToDone, RequestMapping
GoverController, replaceEdocMark, /gover/replaceEdocMark, RequestMapping
GoverController, isHasDocMark, /gover/isHasDocMark, RequestMapping
GoverController, processToCancellation, /gover/processToCancellation, RequestMapping
GoverController, getAttList, /gover/getAttList, RequestMapping
LocalizationController, saveLocalization, /localization/saveLocalization, PostMapping
LocalizationController, getAllLocalization, /localization/getAllLocalization, PostMapping
LocalizationController, getLocalizationByServerKey, /localization/getLocalizationByServerKey, PostMapping
LocalizationController, updateLocalization, /localization/updateLocalization, PostMapping
LocalizationController, deleteLocalization, /localization/deleteLocalization, PostMapping
LocalizationController, checkPath, /localization/checkPath, GetMapping
LocalizationController, checkMiddlePath, /localization/checkMiddlePath, GetMapping
LocalizationController, getAllType, /localization/getAllType, GetMapping
LocalizationController, isLocalization, /localization/isLocalization, GetMapping
SetCenterController, clearAgentConfig, /setCenter/clearAgentConfig, RequestMapping
SetCenterController, syncAgentMsg, /setCenter/syncAgentMsg, RequestMapping
SetCenterController, getAgentAllConfigNew, /setCenter/getAgentAllConfigNew, RequestMapping
SetCenterController, getLocalHost, /setCenter/getLocalHost, RequestMapping
SetCenterController, getIpds, /setCenter/getIpds, RequestMapping
SetCenterController, saveConfig, /setCenter/saveConfig, RequestMapping
SetCenterController, getAgentInfo, /setCenter/getAgentInfo, RequestMapping
SetCenterController, returnAgentAllConfigList, /setCenter/returnAgentAllConfigList, RequestMapping
SetCenterController, testConnecttion, /setCenter/testConnecttion, RequestMapping
SetCenterController, getClusterInfo, /setCenter/getClusterInfo, RequestMapping
SetCenterController, isTest, /setCenter/isTest/{isTest}, RequestMapping
LogPackManagerController, searchLogsFile, /logPackage/searchLogsFile, RequestMapping
LogPackManagerController, compressLogs, /logPackage/compressLogs, RequestMapping
LogPackManagerController, downloadPatch, /logPackage/download, GetMapping
LoginController, login, /LoginController/login, RequestMapping
LoginController, initBasicInfo, /LoginController/initBasicInfo, RequestMapping
LoginController, loadBaseUrl, /LoginController/loadBaseUrl, RequestMapping
LoginController, loadBaseInfo, /LoginController/loadBaseInfo, RequestMapping
MemberRecoverController, getDeletedMermberList, /MemberRecover/getDeletedMermberList, RequestMapping
MemberRecoverController, recoverDeletedMermber, /MemberRecover/recoverDeletedMermber, RequestMapping
MemoryController, analyseMemory, /Memory/analyseMemory, RequestMapping
MemoryController, getUsage, /Memory/getUsage, RequestMapping
MemoryController, getAllServiceMemory, /Memory/getAllServiceMemory, RequestMapping
MemoryController, getTopMemory, /Memory/getTopMemory, RequestMapping
MemoryController, getDiskMemory, /Memory/getDiskMemory, RequestMapping
MemoryController, getAllMemory, /Memory/getTotalMemory, RequestMapping
MemoryController, getAllDisk, /Memory/getTotalDisk, RequestMapping
MemoryController, getFreeMemory, /Memory/getFreeMemory, RequestMapping
MessageController, getAllMessage, /localMessage/getAllMessage, RequestMapping
MessageController, getReadMessage, /localMessage/getReadMessage, RequestMapping
MessageController, getUnreadMessage, /localMessage/getUnreadMessage, RequestMapping
MessageController, deleteMessage, /localMessage/deleteAllMessage, RequestMapping
MessageController, allReadMessage, /localMessage/allReadMessage, RequestMapping
MessageController, getMessageByTime, /localMessage/getMessageByTime, RequestMapping
MessageController, getMessageByType, /localMessage/getMessageByType, RequestMapping
MicroServiceConfigController, getMicroServiceConfig, /microServiceConfig/getMicroServiceConfig, RequestMapping
MicroServiceConfigController, getRegistCodeByKey, /microServiceConfig/getRegistCodeByKey, RequestMapping
MicroServiceConfigController, updateMicroServiceConfig, /microServiceConfig/updateMicroServiceConfig, RequestMapping
MicroServiceConfigController, checkConnection, /microServiceConfig/checkConnection, RequestMapping
MicroServiceConfigController, getAllIps, /microServiceConfig/getAllIps, RequestMapping
MicroServiceMemoryController, getAllServiceMemory, /microServiceMemory/getAllServiceMemory, RequestMapping
MicroServiceMemoryController, getAllServiceMemoryByConfig, /microServiceMemory/getAllServiceMemoryByConfig, RequestMapping
MonitorController, queryMonitor, /monitor/queryMonitor, RequestMapping
MonitorController, getCPUInfo, /monitor/getCPUInfo, RequestMapping
MonitorController, pushMessageToClinet, /monitor/pushMessageToClinet, RequestMapping
MonitorController, getOldInfo, /monitor/getOldInfo, RequestMapping
MonitorController, getDisc, /monitor/getDisc, RequestMapping
MonitorQueue, returnMonitorQueue, /MonitorQueue/returnMonitorQueue, PostMapping
MonitorQueue, returnSystemMonitorQueue, /MonitorQueue/returnSystemMonitorQueue, PostMapping
MonitorQueue, getDiscInfo, /MonitorQueue/getDiscInfo, PostMapping
NetStatusController, getNetStatus, /NetStatusController/getNetStatus, PostMapping
NginxConfigController, getNginxConfig, /nginxConfig/getNginxConfig, RequestMapping
NginxConfigController, testNginxConfig, /nginxConfig/testNginxConfig, RequestMapping
NginxConfigController, saveNginxConfig, /nginxConfig/saveNginxConfig, RequestMapping
NginxConfigController, uploadSSLKey, /nginxConfig/uploadSSLKey, RequestMapping
PatchController, getInstalledList, /patch/getInstalledList, RequestMapping
PatchController, uninstall, /patch/uninstall, RequestMapping
PatchController, getById, /patch/getById, RequestMapping
PatchController, getInstallDescById, /patch/getInstallDescById, RequestMapping
PatchController, getUnstallNum, /patch/getUnstallNum, RequestMapping
PatchController, getUninstallList, /patch/getUninstallList, RequestMapping
PatchController, getUnInstallProcess, /patch/getUnInstallProcess, RequestMapping
PatchIncreaseLogController, queryPatchIncreaseLog, /patchIncrease/queryPatchIncreaseLog, PostMapping
PatchUpdateController, uploadPatch, /patchUpdate/uploadPatch, RequestMapping
PatchUpdateController, uploadPatchOnline, /patchUpdate/uploadPatchOnline, RequestMapping
PatchUpdateController, getPatchLogList, /patchUpdate/getPatchLogList, RequestMapping
PatchUpdateController, getCanInstallPatchList, /patchUpdate/getCanInstallPatchList, RequestMapping
PatchUpdateController, updatePatchList, /patchUpdate/updatePatchList, RequestMapping
PatchUpdateController, selectPatchFile, /patchUpdate/selectPatchFile, RequestMapping
PatchUpdateController, getCanDownloadList2, /patchUpdate/getCanDownloadList2, RequestMapping
PatchUpdateController, getDownloadInfoById, /patchUpdate/getDownloadInfoById, RequestMapping
PatchUpdateController, checkDownloadState, /patchUpdate/checkDownloadState, RequestMapping
PatchUpdateController, getDownloadPatchInfo, /patchUpdate/getDownloadPatchInfo, RequestMapping
PatchUpdateController, deletePatchList, /patchUpdate/deletePatchList, RequestMapping
PatchUpdateController, installPatch, /patchUpdate/installPatch, RequestMapping
PatchUpdateController, getForceInstallPatchList, /patchUpdate/getForceInstallPatchList, RequestMapping
PatchUpdateController, checkCRCFile, /patchUpdate/checkCRCFile, RequestMapping
PatchUpdateController, changePatchState, /patchUpdate/changePatchState, RequestMapping
PatchUpdateController, regenerateCrcFile, /patchUpdate/regenerateCrcFile, RequestMapping
PatchUpdateController, getPatchSysInfo, /patchUpdate/getPatchSysInfo, RequestMapping
PatchUpdateController, getInstallProcess, /patchUpdate/getInstallProcess, RequestMapping
PatchUpdateController, updateStatus, /patchUpdate/updateStatus, RequestMapping
PrimaryKeyIndexScanController, startScan, /PrimaryKeyIndexScanController/startScan, PostMapping
ProcessUndoController, searchProcess, /processundo/searchProcess, RequestMapping
ProcessUndoController, isShowEdocType, /processundo/isShowEdocType, RequestMapping
ProcessUndoController, isG6, /processundo/isG6, RequestMapping
ProcessUndoController, undoProcess, /processundo/undoProcess, RequestMapping
QuartzController, quartzManager, /quartz/quartzManager, RequestMapping
QuartzController, getTimestamp, /quartz/getTimestamp, RequestMapping
ReceiveUsageRecord, receiveUsageRecord, /UsageRecord/recrive, RequestMapping
RegisterupdatingController, uploadSeeyonKey, /uploadSeeyonKey, PostMapping
RegisterupdatingController, centerFileUpload, /centerFileUpload, PostMapping
RegisterupdatingController, searchhardware, /searchhardware, PostMapping
RegisterupdatingController, readDognum, /readDognum, PostMapping
RegisterupdatingController, searchlicense, /searchlicense, PostMapping
RestUserController, modifyRestPwd, /restUser/modifyRestPwd, RequestMapping
RestUserController, resetRestPwd, /restUser/resetRestPwd, RequestMapping
RestUserController, isRestConnect, /restUser/isRestConnect, RequestMapping
RoleController, createRoleTable, /createRoleTable, RequestMapping
RoleController, addRole, /addRole, RequestMapping
RoleController, selectAllRole, /selectAllRole, RequestMapping
SecurityValidateController, getAgentLicenceDog, /security/getAgentLicenceDog, RequestMapping
SecurityValidateController, getAgentLicence, /security/getAgentLicence, RequestMapping
SecurityValidateController, centerFileUpload, /security/centerFileUpload, PostMapping
SecurityValidateController, checkIsKeyExists, /security/checkIsKeyExists, GetMapping
SecurityValidateController, cancelLicenseFile, /security/cancelLicenseFile, GetMapping
SettingCenterController, getLoginInfo, /SettingCenter/getLoginInfo, RequestMapping
SettingCenterController, saveLoginInfo, /SettingCenter/saveLoginInfo, RequestMapping
SystemToolsController, callCollVersionInfo, /SystemTools/callCollVersionInfo, RequestMapping
SystemToolsController, updateRolePwd, /SystemTools/updateRolePwd, RequestMapping
SystemToolsController, updateDogNo, /SystemTools/updateDogNo, RequestMapping
SystemToolsController, secondaryDev, /SystemTools/secondaryDev, RequestMapping
SystemToolsController, isInstalledThreePart, /SystemTools/isInstalledThreePart, RequestMapping
UnifiedConfigurationController, getAllCfg, /unifiedconfiguration/getAllCfg, RequestMapping
UnifiedConfigurationController, saveAllcfg, /unifiedconfiguration/saveAllcfg, RequestMapping
UnifiedConfigurationController, redisTest, /unifiedconfiguration/redisTest, RequestMapping
UnifiedConfigurationController, dbTest, /unifiedconfiguration/dbTest, RequestMapping
UnifiedConfigurationController, getHistoryConfig, /unifiedconfiguration/getHistoryConfig, RequestMapping
UnifiedConfigurationController, checkS1Install, /unifiedconfiguration/checkS1Install, RequestMapping
UnifiedConfigurationController, getUnifiedClusterName, /unifiedconfiguration/getUnifiedClusterName, RequestMapping
UpgradeController, getVersion, /upgrade/getVersion, RequestMapping
UpgradeController, checkUpgrade, /upgrade/checkUpgrade, RequestMapping
UpgradeController, startUpgrade, /upgrade/startUpgrade, RequestMapping
UpgradeController, getDownloadProgress, /upgrade/getDownloadProgress, RequestMapping
VersionController, getVersion, /version/getVersion, RequestMapping
VjoinController, getVjoinNginxConfig, /vjoin/getVjoinNginxConfig, RequestMapping
VjoinController, testVjoinConfig, /vjoin/testVjoinConfig, RequestMapping
VjoinController, vjoinUploadSSLKey, /vjoin/vjoinUploadSSLKey, RequestMapping
VjoinController, saveVjoinNginxConfig, /vjoin/saveVjoinNginxConfig, RequestMapping
VulnerabilityCtl, index, /vulindex, GetMapping
VulnerabilityCtl, scan, /vulscan, GetMapping
VulnerabilityCtl, fix, /fix, PostMapping
patchConfigController, updateDefaultUrl, /patchConfig/updateDefaultUrl, RequestMapping
patchConfigController, updatePackageUrl, /patchConfig/updatePackageUrl, RequestMapping
patchConfigController, getDefaultUrl, /patchConfig/getDefaultUrl, RequestMapping
patchConfigController, getPackageUrl, /patchConfig/getPackageUrl, RequestMapping
